FIPS,Median Household income 2012,Median Household income 2016,Median Household income 2018,Median household income 2010,Household Median Income
29103,40383,40383,40383,40383,40383
29105,46192,46192,46192,46192,46192
29107,54661,54661,54661,54661,54661
29109,43373,43373,43373,43373,43373
29111,47764,47764,47764,47764,47764
29113,61628,61628,61628,61628,61628
29115,43642,43642,43642,43642,43642
29117,47885,47885,47885,47885,47885
29119,42019,42019,42019,42019,42019
29121,40007,40007,40007,40007,40007
29123,41322,41322,41322,41322,41322
29125,44436,44436,44436,44436,44436
29127,46762,46762,46762,46762,46762
29129,44085,44085,44085,44085,44085
29131,42718,42718,42718,42718,42718
29133,32846,32846,32846,32846,32846
29135,54828,54828,54828,54828,54828
29137,43973,43973,43973,43973,43973
29139,45862,45862,45862,45862,45862
29141,37727,37727,37727,37727,37727
29143,35399,35399,35399,35399,35399
29145,49023,49023,49023,49023,49023
29147,43349,43349,43349,43349,43349
29149,32534,32534,32534,32534,32534
29151,58476,58476,58476,58476,58476
29153,32601,32601,32601,32601,32601
29155,33390,33390,33390,33390,33390
29157,54964,54964,54964,54964,54964
29159,44382,44382,44382,44382,44382
29161,42846,42846,42846,42846,42846
29163,45753,45753,45753,45753,45753
29167,44892,44892,44892,44892,44892
29169,51665,51665,51665,51665,51665
29171,37367,37367,37367,37367,37367
29173,55546,55546,55546,55546,55546
29175,46610,46610,46610,46610,46610
29177,59857,59857,59857,59857,59857
29179,40929,40929,40929,40929,40929
29181,33343,33343,33343,33343,33343
29185,38470,38470,38470,38470,38470
29186,56234,56234,56234,56234,56234
29195,43201,43201,43201,43201,43201
29197,39697,39697,39697,39697,39697
29199,42965,42965,42965,42965,42965
29201,42231,42231,42231,42231,42231
29203,32180,32180,32180,32180,32180
29205,44051,44051,44051,44051,44051
29207,40567,40567,40567,40567,40567
29209,46443,46443,46443,46443,46443
29211,42604,42604,42604,42604,42604
29213,41487,41487,41487,41487,41487
29215,35277,35277,35277,35277,35277
29217,43379,43379,43379,43379,43379
29219,57948,57948,57948,57948,57948
29221,39621,39621,39621,39621,39621
29223,34391,34391,34391,34391,34391
29225,47421,47421,47421,47421,47421
29227,52500,52500,52500,52500,52500
29229,32752,32752,32752,32752,32752
30001,44809,44809,44809,44809,44809
30003,46365,46365,46365,46365,46365
30005,38083,38083,38083,38083,38083
30007,56469,56469,56469,56469,56469
30009,57538,57538,57538,57538,57538
30011,44196,44196,44196,44196,44196
30015,40942,40942,40942,40942,40942
30017,55841,55841,55841,55841,55841
30019,54750,54750,54750,54750,54750
30021,59820,59820,59820,59820,59820
30023,41783,41783,41783,41783,41783
30025,60750,60750,60750,60750,60750
30027,50327,50327,50327,50327,50327
30033,45893,45893,45893,45893,45893
30035,31029,31029,31029,31029,31029
30037,39952,39952,39952,39952,39952
30039,48958,48958,48958,48958,48958
30041,47141,47141,47141,47141,47141
30043,66867,66867,66867,66867,66867
30045,45764,45764,45764,45764,45764
30047,45488,45488,45488,45488,45488
30049,62130,62130,62130,62130,62130
30051,47419,47419,47419,47419,47419
30053,38287,38287,38287,38287,38287
30055,47500,47500,47500,47500,47500
30057,50247,50247,50247,50247,50247
30059,43109,43109,43109,43109,43109
30061,41905,41905,41905,41905,41905
30065,41612,41612,41612,41612,41612
30067,49194,49194,49194,49194,49194
30069,44688,44688,44688,44688,44688
30071,46222,46222,46222,46222,46222
30073,45458,45458,45458,45458,45458
30075,52457,52457,52457,52457,52457
30077,49652,49652,49652,49652,49652
30079,47250,47250,47250,47250,47250
30081,48930,48930,48930,48930,48930
30083,67272,67272,67272,67272,67272
30085,42904,42904,42904,42904,42904
30087,56549,56549,56549,56549,56549
30089,36984,36984,36984,36984,36984
30091,54321,54321,54321,54321,54321
30093,42237,42237,42237,42237,42237
30095,63785,63785,63785,63785,63785
30097,49514,49514,49514,49514,49514
30099,51862,51862,51862,51862,51862
30101,46823,46823,46823,46823,46823
30103,42292,42292,42292,42292,42292
30105,55882,55882,55882,55882,55882
30107,41186,41186,41186,41186,41186
30109,50202,50202,50202,50202,50202
31001,51536,51536,51536,51536,51536
31003,48716,48716,48716,48716,48716
31005,43854,43854,43854,43854,43854
31007,59625,59625,59625,59625,59625
31009,50870,50870,50870,50870,50870
31011,54063,54063,54063,54063,54063
31013,56412,56412,56412,56412,56412
31015,50729,50729,50729,50729,50729
31017,41550,41550,41550,41550,41550
31019,56952,56952,56952,56952,56952
31021,51482,51482,51482,51482,51482
31023,55562,55562,55562,55562,55562
31025,71139,71139,71139,71139,71139
31027,58978,58978,58978,58978,58978
31029,55833,55833,55833,55833,55833
31031,53684,53684,53684,53684,53684
31033,56538,56538,56538,56538,56538
31035,56316,56316,56316,56316,56316
31037,56528,56528,56528,56528,56528
31039,55190,55190,55190,55190,55190
31041,49891,49891,49891,49891,49891
31043,55017,55017,55017,55017,55017
31045,51748,51748,51748,51748,51748
31047,53769,53769,53769,53769,53769
31049,48500,48500,48500,48500,48500
31051,56775,56775,56775,56775,56775
31053,53101,53101,53101,53101,53101
31057,44350,44350,44350,44350,44350
31059,55625,55625,55625,55625,55625
31061,49235,49235,49235,49235,49235
31063,51855,51855,51855,51855,51855
31065,47989,47989,47989,47989,47989
31067,51662,51662,51662,51662,51662
31069,44471,44471,44471,44471,44471
31071,48545,48545,48545,48545,48545
31073,62545,62545,62545,62545,62545
31075,39479,39479,39479,39479,39479
31077,47128,47128,47128,47128,47128
31079,54742,54742,54742,54742,54742
31081,64042,64042,64042,64042,64042
31083,50344,50344,50344,50344,50344
31085,45515,45515,45515,45515,45515
31087,42902,42902,42902,42902,42902
31089,57468,57468,57468,57468,57468
31091,39115,39115,39115,39115,39115
31093,54399,54399,54399,54399,54399
31095,43295,43295,43295,43295,43295
31097,52794,52794,52794,52794,52794
31099,56952,56952,56952,56952,56952
31101,48901,48901,48901,48901,48901
31103,49688,49688,49688,49688,49688
31105,43856,43856,43856,43856,43856
31107,49752,49752,49752,49752,49752
31111,56794,56794,56794,56794,56794
31113,51607,51607,51607,51607,51607
31115,53125,53125,53125,53125,53125
31117,48882,48882,48882,48882,48882
31119,52857,52857,52857,52857,52857
31121,54197,54197,54197,54197,54197
31123,45121,45121,45121,45121,45121
31125,45833,45833,45833,45833,45833
31127,51922,51922,51922,51922,51922
31129,42049,42049,42049,42049,42049
31131,54828,54828,54828,54828,54828
31133,46314,46314,46314,46314,46314
31135,62469,62469,62469,62469,62469
31137,57241,57241,57241,57241,57241
31139,56620,56620,56620,56620,56620
31141,62617,62617,62617,62617,62617
31143,61962,61962,61962,61962,61962
31145,46859,46859,46859,46859,46859
31147,48096,48096,48096,48096,48096
31149,52604,52604,52604,52604,52604
31151,51143,51143,51143,51143,51143
31155,66718,66718,66718,66718,66718
31157,50157,50157,50157,50157,50157
31159,67591,67591,67591,67591,67591
31161,41719,41719,41719,41719,41719
31163,51172,51172,51172,51172,51172
31165,46875,46875,46875,46875,46875
31167,62687,62687,62687,62687,62687
31169,50734,50734,50734,50734,50734
31171,50682,50682,50682,50682,50682
31173,48149,48149,48149,48149,48149
31175,55170,55170,55170,55170,55170
31177,70753,70753,70753,70753,70753
31179,62623,62623,62623,62623,62623
31181,42298,42298,42298,42298,42298
31183,52083,52083,52083,52083,52083
31185,59779,59779,59779,59779,59779
32001,51514,51514,51514,51514,51514
32005,62503,62503,62503,62503,62503
32007,77209,77209,77209,77209,77209
32009,40000,40000,40000,40000,40000
32011,77625,77625,77625,77625,77625
32013,70373,70373,70373,70373,70373
32015,93583,93583,93583,93583,93583
32017,56414,56414,56414,56414,56414
32019,55493,55493,55493,55493,55493
32021,41163,41163,41163,41163,41163
32023,45711,45711,45711,45711,45711
32027,50846,50846,50846,50846,50846
32029,62284,62284,62284,62284,62284
32033,62993,62993,62993,62993,62993
32510,52034,52034,52034,52034,52034
33001,68368,68368,68368,68368,68368
33003,61116,61116,61116,61116,61116
33007,45696,45696,45696,45696,45696
33019,60780,60780,60780,60780,60780
35003,42480,42480,42480,42480,42480
35006,37368,37368,37368,37368,37368
35007,33783,33783,33783,33783,33783
35009,46182,46182,46182,46182,46182
35011,31028,31028,31028,31028,31028
35015,62982,62982,62982,62982,62982
35017,37880,37880,37880,37880,37880
35019,24085,24085,24085,24085,24085
35021,30875,30875,30875,30875,30875
35023,36339,36339,36339,36339,36339
35025,59797,59797,59797,59797,59797
35027,42267,42267,42267,42267,42267
35028,115248,115248,115248,115248,115248
35029,27377,27377,27377,27377,27377
35033,26968,26968,26968,26968,26968
35035,42752,42752,42752,42752,42752
35037,27075,27075,27075,27075,27075
35039,(X),(X),(X),(X),(X)
35041,40775,40775,40775,40775,40775
35047,31660,31660,31660,31660,31660
35051,30451,30451,30451,30451,30451
35053,36146,36146,36146,36146,36146
35055,36758,36758,36758,36758,36758
35057,37218,37218,37218,37218,37218
35059,37936,37936,37936,37936,37936
36003,47033,47033,47033,47033,47033
36017,50595,50595,50595,50595,50595
36021,63032,63032,63032,63032,63032
36023,54489,54489,54489,54489,54489
36025,48827,48827,48827,48827,48827
36031,56196,56196,56196,56196,56196
36033,51696,51696,51696,51696,51696
36035,50248,50248,50248,50248,50248
36037,59338,59338,59338,59338,59338
36039,53617,53617,53617,53617,53617
36041,57552,57552,57552,57552,57552
36043,51862,51862,51862,51862,51862
36049,52380,52380,52380,52380,52380
36057,45837,45837,45837,45837,45837
36073,51843,51843,51843,51843,51843
36077,53121,53121,53121,53121,53121
36095,53989,53989,53989,53989,53989
36097,51479,51479,51479,51479,51479
36099,54695,54695,54695,54695,54695
36107,60736,60736,60736,60736,60736
36115,54114,54114,54114,54114,54114
36121,57914,57914,57914,57914,57914
36123,54343,54343,54343,54343,54343
37003,44961,44961,44961,44961,44961
37005,37558,37558,37558,37558,37558
37007,39126,39126,39126,39126,39126
37009,40978,40978,40978,40978,40978
37011,38134,38134,38134,38134,38134
37013,43688,43688,43688,43688,43688
37015,33143,33143,33143,33143,33143
37017,32378,32378,32378,32378,32378
37029,63349,63349,63349,63349,63349
37033,43961,43961,43961,43961,43961
37037,63531,63531,63531,63531,63531
37039,40294,40294,40294,40294,40294
37041,42621,42621,42621,42621,42621
37043,38801,38801,38801,38801,38801
37047,36398,36398,36398,36398,36398
37053,66284,66284,66284,66284,66284
37055,58012,58012,58012,58012,58012
37059,57611,57611,57611,57611,57611
37061,38850,38850,38850,38850,38850
37065,35516,35516,35516,35516,35516
37069,53175,53175,53175,53175,53175
37073,52205,52205,52205,52205,52205
37075,36525,36525,36525,36525,36525
37077,55628,55628,55628,55628,55628
37079,38306,38306,38306,38306,38306
37083,34251,34251,34251,34251,34251
37087,49800,49800,49800,49800,49800
37091,37005,37005,37005,37005,37005
37093,47535,47535,47535,47535,47535
37095,45466,45466,45466,45466,45466
37099,44028,44028,44028,44028,44028
37103,36892,36892,36892,36892,36892
37105,48873,48873,48873,48873,48873
37107,38387,38387,38387,38387,38387
37111,40913,40913,40913,40913,40913
37113,43597,43597,43597,43597,43597
37115,42410,42410,42410,42410,42410
37117,39205,39205,39205,39205,39205
37121,44186,44186,44186,44186,44186
37123,42346,42346,42346,42346,42346
37131,35499,35499,35499,35499,35499
37137,44947,44947,44947,44947,44947
37139,48279,48279,48279,48279,48279
37141,52989,52989,52989,52989,52989
37143,45915,45915,45915,45915,45915
37145,48811,48811,48811,48811,48811
37149,48834,48834,48834,48834,48834
37153,36091,36091,36091,36091,36091
37163,39068,39068,39068,39068,39068
37165,35617,35617,35617,35617,35617
37167,49590,49590,49590,49590,49590
37169,46169,46169,46169,46169,46169
37173,36773,36773,36773,36773,36773
37175,46629,46629,46629,46629,46629
37177,35472,35472,35472,35472,35472
37181,37282,37282,37282,37282,37282
37185,35962,35962,35962,35962,35962
37187,35512,35512,35512,35512,35512
37189,45268,45268,45268,45268,45268
37197,42876,42876,42876,42876,42876
37199,39888,39888,39888,39888,39888
38001,54875,54875,54875,54875,54875
38003,57064,57064,57064,57064,57064
38005,44313,44313,44313,44313,44313
38007,92604,92604,92604,92604,92604
38009,59882,59882,59882,59882,59882
38011,65063,65063,65063,65063,65063
38013,74931,74931,74931,74931,74931
38019,67591,67591,67591,67591,67591
38021,60918,60918,60918,60918,60918
38023,60074,60074,60074,60074,60074
38025,70500,70500,70500,70500,70500
38027,51563,51563,51563,51563,51563
38029,51029,51029,51029,51029,51029
38031,60613,60613,60613,60613,60613
38033,56087,56087,56087,56087,56087
38037,50962,50962,50962,50962,50962
38039,52794,52794,52794,52794,52794
38041,56761,56761,56761,56761,56761
38043,57734,57734,57734,57734,57734
38045,59426,59426,59426,59426,59426
38047,58144,58144,58144,58144,58144
38049,62637,62637,62637,62637,62637
38051,50739,50739,50739,50739,50739
38053,80732,80732,80732,80732,80732
38055,65648,65648,65648,65648,65648
38057,79890,79890,79890,79890,79890
38059,67584,67584,67584,67584,67584
38061,70678,70678,70678,70678,70678
38063,48798,48798,48798,48798,48798
38065,68333,68333,68333,68333,68333
38067,64962,64962,64962,64962,64962
38069,48802,48802,48802,48802,48802
38071,57313,57313,57313,57313,57313
38073,61810,61810,61810,61810,61810
38075,68182,68182,68182,68182,68182
38077,61990,61990,61990,61990,61990
38079,39884,39884,39884,39884,39884
38081,67200,67200,67200,67200,67200
38083,49261,49261,49261,49261,49261
38085,40862,40862,40862,40862,40862
38087,63942,63942,63942,63942,63942
38089,75708,75708,75708,75708,75708
38091,65848,65848,65848,65848,65848
38093,57642,57642,57642,57642,57642
38095,53696,53696,53696,53696,53696
38097,62870,62870,62870,62870,62870
38099,54414,54414,54414,54414,54414
38101,67753,67753,67753,67753,67753
38103,57989,57989,57989,57989,57989
38105,86575,86575,86575,86575,86575
39001,36894,36894,36894,36894,36894
39005,52730,52730,52730,52730,52730
39009,37778,37778,37778,37778,37778
39011,61758,61758,61758,61758,61758
39015,52356,52356,52356,52356,52356
39019,52394,52394,52394,52394,52394
39021,57103,57103,57103,57103,57103
39027,51354,51354,51354,51354,51354
39031,44491,44491,44491,44491,44491
39033,42892,42892,42892,42892,42892
39037,52691,52691,52691,52691,52691
39039,57665,57665,57665,57665,57665
39047,46478,46478,46478,46478,46478
39051,60231,60231,60231,60231,60231
39053,42113,42113,42113,42113,42113
39059,43975,43975,43975,43975,43975
39065,48773,48773,48773,48773,48773
39067,48462,48462,48462,48462,48462
39069,59083,59083,59083,59083,59083
39071,43297,43297,43297,43297,43297
39073,50000,50000,50000,50000,50000
39075,62111,62111,62111,62111,62111
39077,51559,51559,51559,51559,51559
39079,45340,45340,45340,45340,45340
39083,55131,55131,55131,55131,55131
39087,44372,44372,44372,44372,44372
39091,55150,55150,55150,55150,55150
39097,65264,65264,65264,65264,65264
39105,43591,43591,43591,43591,43591
39107,59417,59417,59417,59417,59417
39111,43956,43956,43956,43956,43956
39115,41731,41731,41731,41731,41731
39117,56010,56010,56010,56010,56010
39121,47456,47456,47456,47456,47456
39123,57918,57918,57918,57918,57918
39125,51933,51933,51933,51933,51933
39127,48811,48811,48811,48811,48811
39129,62214,62214,62214,62214,62214
39131,43729,43729,43729,43729,43729
39135,55374,55374,55374,55374,55374
39137,62001,62001,62001,62001,62001
39143,51701,51701,51701,51701,51701
39147,49936,49936,49936,49936,49936
39149,61042,61042,61042,61042,61042
39159,82775,82775,82775,82775,82775
39161,52754,52754,52754,52754,52754
39163,42114,42114,42114,42114,42114
39167,48572,48572,48572,48572,48572
39171,49491,49491,49491,49491,49491
39175,52940,52940,52940,52940,52940
40001,32986,32986,32986,32986,32986
40003,59569,59569,59569,59569,59569
40005,38821,38821,38821,38821,38821
40007,51996,51996,51996,51996,51996
40009,48725,48725,48725,48725,48725
40011,50391,50391,50391,50391,50391
40013,43245,43245,43245,43245,43245
40015,44588,44588,44588,44588,44588
40019,49216,49216,49216,49216,49216
40021,40936,40936,40936,40936,40936
40023,32129,32129,32129,32129,32129
40025,46071,46071,46071,46071,46071
40029,40000,40000,40000,40000,40000
40033,51623,51623,51623,51623,51623
40035,41701,41701,41701,41701,41701
40039,48884,48884,48884,48884,48884
40041,39742,39742,39742,39742,39742
40043,50037,50037,50037,50037,50037
40045,52705,52705,52705,52705,52705
40047,51332,51332,51332,51332,51332
40049,45066,45066,45066,45066,45066
40051,58177,58177,58177,58177,58177
40053,56287,56287,56287,56287,56287
40055,38322,38322,38322,38322,38322
40057,41607,41607,41607,41607,41607
40059,50114,50114,50114,50114,50114
40061,39375,39375,39375,39375,39375
40063,39265,39265,39265,39265,39265
40065,45757,45757,45757,45757,45757
40067,37319,37319,37319,37319,37319
40069,40077,40077,40077,40077,40077
40071,45426,45426,45426,45426,45426
40073,60656,60656,60656,60656,60656
40075,38209,38209,38209,38209,38209
40077,42363,42363,42363,42363,42363
40079,39769,39769,39769,39769,39769
40081,49362,49362,49362,49362,49362
40083,62035,62035,62035,62035,62035
40085,52007,52007,52007,52007,52007
40087,64492,64492,64492,64492,64492
40089,35829,35829,35829,35829,35829
40091,37086,37086,37086,37086,37086
40093,54118,54118,54118,54118,54118
40095,45828,45828,45828,45828,45828
40097,48853,48853,48853,48853,48853
40099,51490,51490,51490,51490,51490
40103,53253,53253,53253,53253,53253
40105,41895,41895,41895,41895,41895
40107,38527,38527,38527,38527,38527
40111,42175,42175,42175,42175,42175
40113,47789,47789,47789,47789,47789
40115,39070,39070,39070,39070,39070
40117,47413,47413,47413,47413,47413
40121,45346,45346,45346,45346,45346
40123,49235,49235,49235,49235,49235
40127,37457,37457,37457,37457,37457
40129,47667,47667,47667,47667,47667
40133,38706,38706,38706,38706,38706
40135,38328,38328,38328,38328,38328
40137,46166,46166,46166,46166,46166
40139,50450,50450,50450,50450,50450
40141,40462,40462,40462,40462,40462
40147,52103,52103,52103,52103,52103
40149,52510,52510,52510,52510,52510
40151,56899,56899,56899,56899,56899
40153,58706,58706,58706,58706,58706
41001,43921,43921,43921,43921,43921
41007,52583,52583,52583,52583,52583
41009,59714,59714,59714,59714,59714
41011,43308,43308,43308,43308,43308
41013,44524,44524,44524,44524,44524
41015,46396,46396,46396,46396,46396
41021,42976,42976,42976,42976,42976
41023,45357,45357,45357,45357,45357
41025,41797,41797,41797,41797,41797
41027,62935,62935,62935,62935,62935
41031,50339,50339,50339,50339,50339
41037,36627,36627,36627,36627,36627
41041,46061,46061,46061,46061,46061
41045,42478,42478,42478,42478,42478
41049,55440,55440,55440,55440,55440
41055,48056,48056,48056,48056,48056
41057,47500,47500,47500,47500,47500
41061,48617,48617,48617,48617,48617
41063,44953,44953,44953,44953,44953
41065,50973,50973,50973,50973,50973
41069,33456,33456,33456,33456,33456
42009,49146,49146,49146,49146,49146
42015,51457,51457,51457,51457,51457
42023,41485,41485,41485,41485,41485
42031,45625,45625,45625,45625,45625
42035,49234,49234,49234,49234,49234
42047,51112,51112,51112,51112,51112
42053,38383,38383,38383,38383,38383
42057,51259,51259,51259,51259,51259
42059,54121,54121,54121,54121,54121
42061,48597,48597,48597,48597,48597
42065,46818,46818,46818,46818,46818
42067,52765,52765,52765,52765,52765
42083,46953,46953,46953,46953,46953
42087,47526,47526,47526,47526,47526
42093,57183,57183,57183,57183,57183
42099,62266,62266,62266,62266,62266
42103,64247,64247,64247,64247,64247
42105,42821,42821,42821,42821,42821
42109,57638,57638,57638,57638,57638
42113,47346,47346,47346,47346,47346
42115,53059,53059,53059,53059,53059
42117,50667,50667,50667,50667,50667
42119,56026,56026,56026,56026,56026
42121,47982,47982,47982,47982,47982
42123,48409,48409,48409,48409,48409
42127,54851,54851,54851,54851,54851
42131,59308,59308,59308,59308,59308
44001,75578,75578,75578,75578,75578
45001,36685,36685,36685,36685,36685
45005,24560,24560,24560,24560,24560
45009,32229,32229,32229,32229,32229
45011,36566,36566,36566,36566,36566
45017,44534,44534,44534,44534,44534
45021,35836,35836,35836,35836,35836
45023,40080,40080,40080,40080,40080
45025,40033,40033,40033,40033,40033
45027,37525,37525,37525,37525,37525
45029,36276,36276,36276,36276,36276
45033,29362,29362,29362,29362,29362
45037,49200,49200,49200,49200,49200
45039,36294,36294,36294,36294,36294
45043,48071,48071,48071,48071,48071
45049,32453,32453,32453,32453,32453
45053,41930,41930,41930,41930,41930
45055,49392,49392,49392,49392,49392
45061,31651,31651,31651,31651,31651
45065,42262,42262,42262,42262,42262
45067,33046,33046,33046,33046,33046
45069,34203,34203,34203,34203,34203
45071,42765,42765,42765,42765,42765
45081,44486,44486,44486,44486,44486
45087,40120,40120,40120,40120,40120
45089,32351,32351,32351,32351,32351
46003,59293,59293,59293,59293,59293
46005,51700,51700,51700,51700,51700
46007,48348,48348,48348,48348,48348
46009,54450,54450,54450,54450,54450
46011,56370,56370,56370,56370,56370
46013,56455,56455,56455,56455,56455
46015,50839,50839,50839,50839,50839
46017,32500,32500,32500,32500,32500
46019,44387,44387,44387,44387,44387
46021,52500,52500,52500,52500,52500
46023,46389,46389,46389,46389,46389
46025,47798,47798,47798,47798,47798
46027,43189,43189,43189,43189,43189
46029,54774,54774,54774,54774,54774
46031,35441,35441,35441,35441,35441
46033,55472,55472,55472,55472,55472
46035,47772,47772,47772,47772,47772
46037,44145,44145,44145,44145,44145
46039,57930,57930,57930,57930,57930
46041,43954,43954,43954,43954,43954
46043,57419,57419,57419,57419,57419
46045,68551,68551,68551,68551,68551
46047,50837,50837,50837,50837,50837
46049,53889,53889,53889,53889,53889
46051,62532,62532,62532,62532,62532
46053,44479,44479,44479,44479,44479
46055,37420,37420,37420,37420,37420
46057,65050,65050,65050,65050,65050
46059,52438,52438,52438,52438,52438
46061,63036,63036,63036,63036,63036
46063,57365,57365,57365,57365,57365
46065,63564,63564,63564,63564,63564
46067,54868,54868,54868,54868,54868
46069,54891,54891,54891,54891,54891
46071,33438,33438,33438,33438,33438
46073,49519,49519,49519,49519,49519
46075,41103,41103,41103,41103,41103
46077,59375,59375,59375,59375,59375
46079,59232,59232,59232,59232,59232
46081,52245,52245,52245,52245,52245
46083,81422,81422,81422,81422,81422
46085,53263,53263,53263,53263,53263
46087,62234,62234,62234,62234,62234
46089,43804,43804,43804,43804,43804
46091,63594,63594,63594,63594,63594
46093,59218,59218,59218,59218,59218
46095,31222,31222,31222,31222,31222
46097,51394,51394,51394,51394,51394
46101,58167,58167,58167,58167,58167
46102,30347,30347,30347,30347,30347
46105,56850,56850,56850,56850,56850
46107,53600,53600,53600,53600,53600
46109,50495,50495,50495,50495,50495
46111,54899,54899,54899,54899,54899
46115,52729,52729,52729,52729,52729
46117,71763,71763,71763,71763,71763
46119,64028,64028,64028,64028,64028
46121,24257,24257,24257,24257,24257
46123,51027,51027,51027,51027,51027
46125,55380,55380,55380,55380,55380
46127,69563,69563,69563,69563,69563
46129,52123,52123,52123,52123,52123
46135,54694,54694,54694,54694,54694
46137,37143,37143,37143,37143,37143
47003,48945,48945,48945,48945,48945
47005,33125,33125,33125,33125,33125
47007,42889,42889,42889,42889,42889
47013,38170,38170,38170,38170,38170
47015,49523,49523,49523,49523,49523
47017,40810,40810,40810,40810,40810
47019,36589,36589,36589,36589,36589
47021,58641,58641,58641,58641,58641
47023,45667,45667,45667,45667,45667
47025,36077,36077,36077,36077,36077
47027,31487,31487,31487,31487,31487
47029,33614,33614,33614,33614,33614
47031,47998,47998,47998,47998,47998
47033,42047,42047,42047,42047,42047
47035,43893,43893,43893,43893,43893
47039,40233,40233,40233,40233,40233
47041,44134,44134,44134,44134,44134
47043,50549,50549,50549,50549,50549
47045,43762,43762,43762,43762,43762
47047,59017,59017,59017,59017,59017
47049,35084,35084,35084,35084,35084
47051,49038,49038,49038,49038,49038
47053,41886,41886,41886,41886,41886
47055,47528,47528,47528,47528,47528
47057,42997,42997,42997,42997,42997
47061,36987,36987,36987,36987,36987
47063,42589,42589,42589,42589,42589
47067,28990,28990,28990,28990,28990
47069,38651,38651,38651,38651,38651
47071,39798,39798,39798,39798,39798
47073,40335,40335,40335,40335,40335
47075,38362,38362,38362,38362,38362
47077,42430,42430,42430,42430,42430
47079,40837,40837,40837,40837,40837
47081,41998,41998,41998,41998,41998
47083,43964,43964,43964,43964,43964
47085,41510,41510,41510,41510,41510
47087,36703,36703,36703,36703,36703
47089,47264,47264,47264,47264,47264
47091,34151,34151,34151,34151,34151
47095,34966,34966,34966,34966,34966
47097,37915,37915,37915,37915,37915
47099,41553,41553,41553,41553,41553
47101,37139,37139,37139,37139,37139
47103,45736,45736,45736,45736,45736
47105,56078,56078,56078,56078,56078
47107,41398,41398,41398,41398,41398
47109,36055,36055,36055,36055,36055
47111,36246,36246,36246,36246,36246
47115,48024,48024,48024,48024,48024
47117,49370,49370,49370,49370,49370
47121,43250,43250,43250,43250,43250
47123,38327,38327,38327,38327,38327
47127,52294,52294,52294,52294,52294
47129,40166,40166,40166,40166,40166
47131,39866,39866,39866,39866,39866
47133,36558,36558,36558,36558,36558
47135,34634,34634,34634,34634,34634
47137,41004,41004,41004,41004,41004
47139,41818,41818,41818,41818,41818
47143,39451,39451,39451,39451,39451
47145,50003,50003,50003,50003,50003
47151,35453,35453,35453,35453,35453
47153,51750,51750,51750,51750,51750
47159,46404,46404,46404,46404,46404
47161,42269,42269,42269,42269,42269
47167,60167,60167,60167,60167,60167
47169,52864,52864,52864,52864,52864
47171,39851,39851,39851,39851,39851
47173,41352,41352,41352,41352,41352
47175,37127,37127,37127,37127,37127
47177,37715,37715,37715,37715,37715
47181,38634,38634,38634,38634,38634
47183,38566,38566,38566,38566,38566
47185,40745,40745,40745,40745,40745
48001,43355,43355,43355,43355,43355
48003,74233,74233,74233,74233,74233
48007,44865,44865,44865,44865,44865
48009,64476,64476,64476,64476,64476
48011,66563,66563,66563,66563,66563
48013,55265,55265,55265,55265,55265
48015,65365,65365,65365,65365,65365
48017,46485,46485,46485,46485,46485
48019,53683,53683,53683,53683,53683
48023,40750,40750,40750,40750,40750
48025,42032,42032,42032,42032,42032
48031,63071,63071,63071,63071,63071
48033,81985,81985,81985,81985,81985
48035,50882,50882,50882,50882,50882
48043,43894,43894,43894,43894,43894
48045,42647,42647,42647,42647,42647
48047,27378,27378,27378,27378,27378
48049,45457,45457,45457,45457,45457
48051,56235,56235,56235,56235,56235
48053,59238,59238,59238,59238,59238
48055,52278,52278,52278,52278,52278
48057,55469,55469,55469,55469,55469
48059,44602,44602,44602,44602,44602
48063,42604,42604,42604,42604,42604
48065,70087,70087,70087,70087,70087
48067,45345,45345,45345,45345,45345
48069,45000,45000,45000,45000,45000
48071,76850,76850,76850,76850,76850
48073,46044,46044,46044,46044,46044
48075,40794,40794,40794,40794,40794
48077,51191,51191,51191,51191,51191
48079,42798,42798,42798,42798,42798
48081,45551,45551,45551,45551,45551
48083,43981,43981,43981,43981,43981
48087,42750,42750,42750,42750,42750
48089,49504,49504,49504,49504,49504
48093,47893,47893,47893,47893,47893
48095,43355,43355,43355,43355,43355
48097,57646,57646,57646,57646,57646
48101,34375,34375,34375,34375,34375
48103,70398,70398,70398,70398,70398
48105,51152,51152,51152,51152,51152
48107,37899,37899,37899,37899,37899
48109,33417,33417,33417,33417,33417
48111,51250,51250,51250,51250,51250
48115,44657,44657,44657,44657,44657
48117,51841,51841,51841,51841,51841
48119,46138,46138,46138,46138,46138
48123,53779,53779,53779,53779,53779
48125,41618,41618,41618,41618,41618
48127,27832,27832,27832,27832,27832
48129,43224,43224,43224,43224,43224
48131,37382,37382,37382,37382,37382
48133,35325,35325,35325,35325,35325
48137,40313,40313,40313,40313,40313
48143,48819,48819,48819,48819,48819
48145,38032,38032,38032,38032,38032
48147,50761,50761,50761,50761,50761
48149,56297,56297,56297,56297,56297
48151,46827,46827,46827,46827,46827
48153,48555,48555,48555,48555,48555
48155,46354,46354,46354,46354,46354
48159,52944,52944,52944,52944,52944
48161,48731,48731,48731,48731,48731
48163,42476,42476,42476,42476,42476
48165,59032,59032,59032,59032,59032
48169,55039,55039,55039,55039,55039
48171,58325,58325,58325,58325,58325
